recovery_id,recovery_latitude,recovery_longitude,recovery_datetime_utc,recovery_outcome,data_offloaded,offload_datetime_utc,log_filenames,recovery_comments,recovery_project_reference,datacenter_reference
SBXPODNL-VR4-250216-3,51.37118,-56.74887,2015-11-03T17:48:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: deployed with double anchors,ASF,OTN-Global
SBXPODNL-Benthic pod-164-3,51.37118,-56.74887,2015-11-03T17:48:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: deployed with double anchors,ASF,OTN-Global
ASF-CB19-2016-VR2AR-545729,47.932735,-65.3159983,2016-09-20T15:42:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB20-2016-VR2AR-545730,47.9392583,-65.3219417,2016-09-20T15:48:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB21-2016-VR2W-120005,47.9456733,-65.327835,2016-09-20T15:56:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB2-2016-VR2W-113162,47.8236083,-65.2159533,2016-09-20T13:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB22-2016-VR2W-103123,47.9520783,-65.333825,2016-09-20T16:04:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB23-2016-VR2W-120007,47.9585867,-65.3397367,2016-09-20T16:10:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB24-2016-VR2W-120008,47.9648783,-65.3456267,2016-09-20T16:18:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB25-2016-VR2W-120009,47.9713567,-65.351565,2016-09-20T16:25:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB26-2016-VR2W-120011,47.97775,-65.3574817,2016-09-20T16:32:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB27-2016-VR2W-120012,47.98415,-65.363446,2016-09-20T16:37:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB3-2016-VR2W-113163,47.8299233,-65.2216583,2016-09-20T13:40:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB5-2016-VR2W-113165,47.8428533,-65.2334017,2016-09-20T13:54:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB6-2016-VR2W-113166,47.8493508,-65.2394307,2016-09-20T14:03:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB7-2016-VR2W-113167,47.8556033,-65.2451833,2016-09-20T14:10:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB8-2016-VR2W-113168,47.8621117,-65.2510683,2016-09-20T14:18:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB9-2016-VR2W-113170,47.8684867,-65.2569633,2016-09-20T14:25:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-DAL 1-2016-VR2W-111250,48.0635,-66.34683,2016-08-30T17:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-DAL 2-2016-VR2AR-545731,48.069494,-66.338775,2016-08-30T17:20:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-DAL 3-2016-VR2AR-545732,48.07462,-66.33224,2016-08-29T20:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-DALJ 1-2016-VR2W-108612,48.04414,-66.53583,2016-08-11T22:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-DALJ 2-2016-VR2W-108613,48.05157,-66.53998,2016-08-11T22:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Eel Ground-2016-VR2W-108605,46.960291,-65.621497,2016-08-13T19:32:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Enclosure-2016-VR2W-108598,46.959321,-65.584295,2016-08-13T18:04:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-French Fort Cove-2016-VR2W-124893,47.015043,-65.543276,2016-08-13T17:05:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX-PODLB-ADCP-1,51.46088,-56.8139,2013-08-07T13:07:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX-PODNL-Benthic pod-118-2,51.37101,-56.74597,2014-10-06T16:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX-PODNL-ADCP-1,51.37181,-56.74423,2013-08-07T12:02:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Hacketts Beach-2016-VR2W-108606,46.957634,-65.672627,2016-08-13T19:22:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Huckleberry 1-2016-VR2W-105399,47.077183,-64.953417,2016-08-14T13:25:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Huckleberry 2-2016-VR2W-124889,47.077667,-64.951117,2016-08-14T13:21:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Johnson Bridge-2016-VR2W-108603,46.96335,-65.82644,2016-06-07T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Kingston Lane-2016-VR2W-103135,47.0828,-65.82644,2016-06-07T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Loggieville-2016-VR2W-108593,47.077263,-65.392502,2016-08-13T16:10:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Loggieville 2-2016-VR2W-124879,47.074592,-65.389887,2016-08-13T16:20:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Loggieville B-2016-VR2W-124878,47.077263,-65.392502,2016-08-13T16:10:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Mann Mtn 1-2016-VR2W-113153,47.962017,-66.94365,2016-10-14T14:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Mann Mtn 2-2016-VR2W-113155,47.962017,-66.94365,2016-10-14T14:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Middle Island-2016-VR2W-108594,47.055271,-65.455696,2016-08-13T16:35:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Millerton-2016-VR2W-108600,46.876335,-65.66403,2016-08-13T17:43:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Temp logger 356469,ASF,OTN-Global
ASF-Millstream-2016-VR2W-108607,46.965084,-65.708822,2016-08-13T19:14:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Miners Bridge-2016-VR2W-120028,47.192949,-65.88017,2016-06-01T20:59:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Neguac 2-2016-VR2W-108591,47.20625,-65.038133,2016-08-14T12:01:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Neguac 3-2016-VR2W-108592,47.205883,-65.046267,2016-08-14T11:55:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Nelson-2016-VR2W-108597,46.987439,-65.559123,2016-08-13T17:13:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-N. Portage 1-2016-VR2W-106195,47.147483,-65.055717,2016-08-14T12:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Temp logger 356466,ASF,OTN-Global
ASF-Cassilis 2-MiniLogger-5792J-2013,46.93493,-65.78328,2013-08-08T14:15:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-N. Portage 2-2016-VR2W-106609,47.14785,-65.04855,2016-07-29T15:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-N. Portage 3-2016-VR2W-108590,47.148,-65.0415,2016-08-14T12:23:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Parks Landing-2016-VR2W-108609,46.932427,-65.797571,2016-08-13T18:55:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Quarryville-2016-VR2W-108602,46.82958,-65.784284,2016-06-21T20:20:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Red Bank-2016-VR2W-108610,46.94094,-65.81902,2016-08-13T18:42:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-REST 4-2016-VR2W-109395,48.01045,-66.675533,2016-10-28T13:31:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-REST 5-2016-VR2W-109396,48.011683,-66.676567,2016-10-28T14:01:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-REST 6-2016-VR2W-109524,48.013183,-66.677867,2016-10-28T13:40:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-SOBI 11-2016-VR2W-120026,51.4238117,-56.69896,2016-08-31T20:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-SOBI 1-2016-VR2W-120023,51.3770433,-56.6155133,2016-08-31T18:15:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-SOBI 12-2016-VR2W-104383,51.4287967,-56.7070217,2016-08-31T20:15:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-SOBI 13-2016-VR2W-105268,51.433725,-56.7153817,2016-08-31T20:23:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-SOBI 14-2016-VR2W-105269,51.4373233,-56.7256,2016-08-31T20:35:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-SOBI 15-2016-VR2W-105270,51.44216,-56.733925,2016-08-31T20:45:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-SOBI 17-2016-VR2W-120019,51.451945,-56.750305,2016-08-31T21:18:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-SOBI 18-2016-VR2W-120029,51.4560133,-56.7583933,2016-08-31T21:35:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-SOBI 19-2016-VR2W-120031,51.46136,-56.7676517,2016-08-31T21:46:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Barnaby Isl.-2016-VR2W-108599,46.910899,-65.621778,2016-08-13T17:32:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-BLW Little Sevogle-2016-VR2W-108604,47.01257,-65.83742,2016-06-07T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Casc 1-2016-VR2W-113157,48.2084,-65.90534,2016-06-22T21:05:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Cassilis-2016-VR2W-108608,46.935046,-65.783067,2016-08-13T19:01:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Temp logger 356467,ASF,OTN-Global
ASF-Cassilis B-2016-VR2W-124877,46.935046,-65.783067,2016-08-13T19:01:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB10-2016-VR2W-113171,47.8749883,-65.2629433,2016-09-20T14:34:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB11-2016-VR2W-119975,47.881245,-65.26898,2016-09-20T14:42:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB12-2016-VR2W-119976,47.887775,-65.2748283,2016-09-20T14:50:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB13-2016-VR2W-119977,47.89413,-65.28072,2016-09-20T14:56:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB14-2016-VR2W-120000,47.9006767,-65.286695,2016-09-20T15:05:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB15-2016-VR2W-120002,47.9070883,-65.29259,2016-09-20T15:11:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB16-2016-VR2W-120003,47.9133733,-65.2984,2016-09-20T15:20:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-2014 Barnaby Island-VR2W-120006-2014,46.91093,-65.62212,2014-10-07T22:25:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Neguac 3-VR2W-120008-2014,47.20588,-65.04627,2014-08-07T14:55:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-S. Portage 1-VR2W-105402-2013,47.14143,-65.05323,2013-05-29T03:00:00Z,LOST_AND_FOUND,N,9999-12-31T23:59:59Z,UNKNOWN,"Deployment/Recovery Notes: Reported lost but obviously found, no information about when or where found",ASF,OTN-Global
ASF-CB27-VR2-1565-2011,47.98288,-65.36173,2011-07-16T03:00:00Z,TURNED OFF,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Dalhousie 3-VR2W-113159-2011,48.06797,-66.33485,2011-06-23T03:00:00Z,PRESUMED_LOST,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-DOUGLASTOWN 1-VR2-1111-2008,47.02195,-65.49835,2008-10-08T03:00:00Z,PRESUMED_LOST,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-ESCUMINAC POINT 2-VR2-3611-2008,47.08813,-64.79213,2008-08-19T03:00:00Z,PRESUMED_LOST,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Huckleberry Gully 1-VR2W-109401-2011,47.07718,-64.95342,2011-08-27T03:00:00Z,PRESUMED_LOST,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-NEAR DOYLES BROOK-VR2-1118-2008,46.8541,-65.69723,2008-10-08T03:00:00Z,PRESUMED_LOST,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Portage Island 5-VR2-2605-2008,47.14597,-65.04337,2008-10-09T03:00:00Z,LOST_AND_FOUND,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: recovered by fisheries officer,ASF,OTN-Global
ASF-Red Rock-VR2W-106579-2011,50.33147,-64.25597,2011-10-02T03:00:00Z,PRESUMED_LOST,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Rest 1-VR2W-113156-2011,48.003,-66.69583,2011-06-23T03:00:00Z,PRESUMED_LOST,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Rest 2-VR2W-113154-2011,48.00512,-66.69603,2011-06-23T03:00:00Z,PRESUMED_LOST,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CASC1-VR2W-113162-2012,48.20829,-65.90458,2012-06-17T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CASC2-VR2W-113163-2012,48.1896,-65.90367,2012-06-17T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Chatam-VR2W-105400-2012,47.02102,-65.49572,2012-09-08T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-WAB001-VR2-1173-2008,51.20767,-56.77163,2008-10-07T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-WAB002-VR2-1175-2008,51.20767,-56.77163,2008-10-07T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Barnaby Isand-VR2-1125-2008,46.91137,-65.62205,2008-10-07T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Barnaby Isand-VR2W-113157-2011,46.91093,-65.62212,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-BARTIBOG UPSTREAM 1-VR2-2267-2008,47.07797,-65.36612,2008-10-08T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Below Falls Winter-VR2-5025-2010,50.53678,-64.10458,2011-08-15T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Bridge-VR2-5035-2011,50.3,-64.31317,2011-07-01T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Cascapedia 1-VR2-3343-2008,48.20847,-65.90415,2008-06-17T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Cascapedia 1-VR2W-113162-2011,48.20847,-65.90415,2011-06-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Cascapedia 2-VR2-3346-2008,48.18993,-65.90375,2008-06-17T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Cascapedia 2-VR2W-113163-2011,48.18993,-65.90375,2011-06-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Cass 1-VR2-1139-2008,46.93703,-65.77995,2008-10-07T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Cassilis 2-VR2W-109398-2011,46.93493,-65.78328,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB10-VR2W-109395-2011,47.86542,-65.25482,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB11-VR2W-109397-2011,47.8727,-65.26175,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB12-VR2W-104326-2011,47.87942,-65.26697,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB13-VR2W-105853-2011,47.88623,-65.2737,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB15-VR2W-109403-2011,47.90032,-65.28652,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB16-VR2W-103123-2011,47.9075,-65.29292,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB18-VR2-1228-2011,47.92367,-65.3091,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB19-VR2-2599-2011,47.9302,-65.31177,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB1-VR2W-109519-2011,47.81503,-65.20863,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB21-VR2W-103136-2011,47.94205,-65.32418,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB22-VR2W-109526-2011,47.9486,-65.33085,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB23-VR2W-103140-2011,47.95458,-65.33663,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB24-VR2W-105401-2011,47.96243,-65.34307,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB25-VR2W-109524-2011,47.96918,-65.34932,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB20-VR2-2585-2011,47.93477,-65.31815,2011-07-16T03:00:00Z,PRESUMED_LOST,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB26-VR2W-113153-2011,47.97632,-65.35645,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB28-VR2-1075-2011,47.99062,-65.36922,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB2-VR2W-109396-2011,47.82103,-65.214,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB3-VR2W-109400-2011,47.82633,-65.21888,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB4-VR2W-106195-2011,47.83153,-65.22368,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB5-VR2W-109525-2011,47.83702,-65.22885,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB7-VR2-3331-2011,47.84785,-65.23913,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB8-VR2-2584-2011,47.85323,-65.24378,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB9-VR2-2603-2011,47.85897,-65.24855,2011-07-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CHB 9-VR2-4300-2008,47.85922,-65.24818,2008-07-18T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-Chatam-VR2-5018-2011,47.02102,-65.49572,2011-08-27T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CHB 10-VR2-4301-2008,47.86545,-65.25502,2008-07-18T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CHB 11-VR2-4303-2008,47.87248,-65.26142,2008-07-18T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CHB 12-VR2-4304-2008,47.87955,-65.26603,2008-07-18T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CHB 13-VR2W-103119-2008,47.88623,-65.2743,2008-07-18T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CHB 14-VR2W-103120-2008,47.89308,-65.28075,2008-07-18T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CHB 15-VR2W-103121-2008,47.90057,-65.28682,2008-07-18T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CHB 16-VR2W-103122-2008,47.90772,-65.29297,2008-07-18T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CHB 17-VR2W-103123-2008,47.91413,-65.29975,2008-07-18T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
